año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales
2020,33,24175,0.0,0.01,0.0,13.705,33.477,Noruega,Verano,0.01
2020,34,24175,0.01,0.02,0.0,12.822,33.485,Noruega,Verano,0.03
2020,35,24175,0.01,0.02,0.24,12.278,33.299,Noruega,Verano,0.27
2020,36,24175,0.01,0.02,0.3,11.738,33.392,Noruega,Verano,0.32999999999999996
2020,37,24175,0.03,0.05,0.1,11.515,33.407,Noruega,Verano,0.18
2020,38,24175,0.04,0.09,0.0,11.093,33.311,Noruega,Verano,0.13
2020,39,24175,0.0,0.02,0.0,10.37,33.308,Noruega,Verano,0.02
2020,40,24175,0.01,0.01,0.01,9.975,33.392,Noruega,Otoño,0.03
2020,41,24175,0.0,0.06,0.0,9.655,33.416,Noruega,Otoño,0.06
2020,42,24175,0.02,0.01,0.01,9.223,33.352,Noruega,Otoño,0.04
2020,43,24175,0.02,0.06,0.02,8.558,33.326,Noruega,Otoño,0.1
2020,44,24175,0.01,0.01,0.01,8.388,33.151,Noruega,Otoño,0.03
2020,45,24175,0.01,0.1,0.02,8.442,33.113,Noruega,Otoño,0.13
2020,46,24175,0.02,0.09,0.02,8.041,33.171,Noruega,Otoño,0.13
2020,47,24175,0.02,0.16,0.06,7.599,33.244,Noruega,Otoño,0.24
2020,48,24175,0.16,0.27,0.16,6.884,33.262,Noruega,Otoño,0.5900000000000001
2020,49,24175,NA,NA,NA,6.851,33.195,Noruega,Otoño,NA
2020,50,24175,0.15,0.19,0.06,6.488,33.196,Noruega,Otoño,0.39999999999999997
2020,51,24175,0.05,0.07,0.24,6.064,33.18,Noruega,Otoño,0.36
2020,52,24175,0.08,0.02,0.1,6.045,33.108,Noruega,Otoño,0.2
2021,1,24175,0.05,0.05,0.07,5.445,33.311,Noruega,Invierno,0.17
2021,2,24175,0.01,0.06,0.0,4.729,33.422,Noruega,Invierno,0.06999999999999999
2021,3,24175,NA,NA,NA,4.33,33.655,Noruega,Invierno,NA
2021,4,24175,0.02,0.21,0.12,3.786,33.865,Noruega,Invierno,0.35
2021,5,24175,0.02,0.02,0.04,4.07,33.926,Noruega,Invierno,0.08
2021,6,24175,0.04,0.1,0.13,4.044,34.014,Noruega,Invierno,0.27
2021,7,24175,0.06,0.03,0.1,3.907,33.972,Noruega,Invierno,0.19
2021,8,24175,0.04,0.12,0.07,4.115,33.869,Noruega,Invierno,0.23
2021,9,24175,0.05,0.11,0.15,3.997,33.837,Noruega,Invierno,0.31
2021,10,24175,0.05,0.12,0.0,3.628,34.01,Noruega,Invierno,0.16999999999999998
2021,11,24175,NA,NA,NA,3.689,34.074,Noruega,Invierno,NA
2021,12,24175,0.05,0.1,0.0,4.325,34.197,Noruega,Invierno,0.15000000000000002
2021,13,24175,0.03,0.06,0.03,4.672,34.104,Noruega,Invierno,0.12
2021,14,24175,0.02,0.08,0.0,4.418,34.032,Noruega,Primavera,0.1
2021,15,24175,0.04,0.04,0.02,4.554,34.009,Noruega,Primavera,0.1
2021,16,24175,0.04,0.07,0.0,4.777,33.984,Noruega,Primavera,0.11000000000000001
2021,17,24175,0.06,0.06,0.06,4.732,33.977,Noruega,Primavera,0.18
2021,18,24175,0.04,0.08,0.0,4.995,33.955,Noruega,Primavera,0.12
2021,19,24175,0.03,0.06,0.02,5.53,33.958,Noruega,Primavera,0.11
2021,20,24175,0.02,0.07,0.0,6.449,33.932,Noruega,Primavera,0.09000000000000001
2021,21,24175,0.02,0.04,0.02,6.64,34.023,Noruega,Primavera,0.08
2021,22,24175,0.02,0.06,0.0,8.633,33.739,Noruega,Primavera,0.08
2021,23,24175,0.04,0.01,0.02,9.842,33.451,Noruega,Primavera,0.07
2021,24,24175,0.02,0.06,0.0,9.489,33.275,Noruega,Primavera,0.08
2021,25,24175,0.04,0.07,0.01,9.906,33.207,Noruega,Primavera,0.12000000000000001
2021,26,24175,0.03,0.08,0.0,10.179,33.195,Noruega,Primavera,0.11
2021,27,24175,0.06,0.09,0.0,12.42,33.064,Noruega,Verano,0.15
2021,28,24175,0.05,0.09,0.1,12.012,33.007,Noruega,Verano,0.24000000000000002
2021,29,24175,0.09,0.1,0.07,10.811,33.265,Noruega,Verano,0.26
2021,30,24175,0.09,0.14,0.0,10.797,33.409,Noruega,Verano,0.23
2021,31,24175,0.11,0.17,0.0,11.036,33.207,Noruega,Verano,0.28
2021,32,24175,0.05,0.03,0.02,12.366,32.874,Noruega,Verano,0.1
2021,33,24175,0.04,0.02,0.04,10.803,33.296,Noruega,Verano,0.1
2021,34,24175,0.03,0.05,0.01,10.313,33.406,Noruega,Verano,0.09
2021,35,24175,0.11,0.29,0.0,10.252,33.124,Noruega,Verano,0.39999999999999997
2021,36,24175,0.11,0.44,0.6,9.996,33.007,Noruega,Verano,1.15
2021,37,24175,0.19,0.7,0.12,9.716,33.14,Noruega,Verano,1.0099999999999998
2021,38,24175,0.14,0.08,0.01,9.862,33.417,Noruega,Verano,0.23000000000000004
2021,39,24175,NA,NA,NA,9.891,33.659,Noruega,Verano,NA
2021,40,24175,0.07,0.38,0.29,9.447,33.599,Noruega,Otoño,0.74
2021,41,24175,0.23,0.14,0.06,8.701,33.578,Noruega,Otoño,0.43
2021,42,24175,0.56,0.99,0.44,7.681,33.733,Noruega,Otoño,1.99
2021,43,24175,0.92,0.74,0.22,7.443,33.75,Noruega,Otoño,1.8800000000000001
2021,44,24175,NA,NA,NA,7.639,33.7,Noruega,Otoño,NA
2021,45,24175,0.36,0.27,0.09,7.245,33.641,Noruega,Otoño,0.72
2021,46,24175,0.47,0.58,0.14,7.454,33.633,Noruega,Otoño,1.19
2021,47,24175,0.77,2.1,1.14,6.781,33.786,Noruega,Otoño,4.01
2021,48,24175,0.34,0.42,0.0,6.223,34.013,Noruega,Otoño,0.76
2021,49,24175,0.27,0.36,0.28,5.745,34.011,Noruega,Otoño,0.91
2021,50,24175,0.19,0.3,0.03,6.197,33.901,Noruega,Otoño,0.52
2021,51,24175,0.23,0.07,0.03,5.667,33.896,Noruega,Otoño,0.33000000000000007
2021,52,24175,0.15,0.12,0.02,5.067,33.919,Noruega,Otoño,0.29000000000000004
2022,1,24175,0.3,0.36,0.04,4.707,33.859,Noruega,Invierno,0.7
2022,2,24175,0.18,0.12,0.0,4.789,33.788,Noruega,Invierno,0.3
2022,3,24175,0.1,0.43,0.03,4.649,33.731,Noruega,Invierno,0.56
2022,4,24175,0.25,0.25,0.0,4.484,33.74,Noruega,Invierno,0.5
2022,5,24175,0.33,0.53,0.3,3.526,33.794,Noruega,Invierno,1.1600000000000001
2022,6,24175,0.3,0.15,0.0,3.384,33.809,Noruega,Invierno,0.44999999999999996
2022,7,24175,0.1,0.1,0.0,3.104,33.978,Noruega,Invierno,0.2
2022,8,24175,NA,NA,NA,3.186,34.078,Noruega,Invierno,NA
2022,9,24175,NA,NA,NA,3.936,33.943,Noruega,Invierno,NA
2022,10,24175,NA,NA,NA,3.907,33.891,Noruega,Invierno,NA
2022,11,24175,NA,NA,NA,4.223,33.922,Noruega,Invierno,NA
2022,12,24175,NA,NA,NA,4.303,33.819,Noruega,Invierno,NA
2022,13,24175,NA,NA,NA,4.022,33.911,Noruega,Invierno,NA
2022,14,24175,NA,NA,NA,3.89,33.916,Noruega,Primavera,NA
2022,15,24175,NA,NA,NA,4.288,33.843,Noruega,Primavera,NA
2022,16,24175,NA,NA,NA,4.688,33.567,Noruega,Primavera,NA
2022,17,24175,NA,NA,NA,4.518,33.56,Noruega,Primavera,NA
2022,18,24175,NA,NA,NA,4.563,33.543,Noruega,Primavera,NA
2022,19,24175,NA,NA,NA,5.249,33.411,Noruega,Primavera,NA
2022,20,24175,NA,NA,NA,6.095,33.417,Noruega,Primavera,NA
2022,21,24175,NA,NA,NA,7.808,33.395,Noruega,Primavera,NA
2022,22,24175,NA,NA,NA,9.243,33.378,Noruega,Primavera,NA
2022,23,24175,NA,NA,NA,8.311,33.335,Noruega,Primavera,NA
2022,24,24175,NA,NA,NA,8.92,33.452,Noruega,Primavera,NA
2022,25,24175,NA,NA,NA,9.662,33.216,Noruega,Primavera,NA
2022,26,24175,NA,NA,NA,12.358,33.106,Noruega,Primavera,NA
2022,27,24175,NA,NA,NA,12.503,32.852,Noruega,Verano,NA
2022,28,24175,NA,NA,NA,12.487,32.79,Noruega,Verano,NA
2022,29,24175,NA,NA,NA,12.118,32.793,Noruega,Verano,NA
2022,30,24175,NA,NA,NA,12.352,33.017,Noruega,Verano,NA
2022,31,24175,NA,NA,NA,13.267,32.851,Noruega,Verano,NA
2022,32,24175,NA,NA,NA,12.61,33.144,Noruega,Verano,NA
2022,33,24175,NA,NA,NA,12.243,33.463,Noruega,Verano,NA
2022,34,24175,NA,NA,NA,12.164,33.16,Noruega,Verano,NA
2022,35,24175,NA,NA,NA,11.282,33.497,Noruega,Verano,NA
2022,36,24175,NA,NA,NA,10.692,33.617,Noruega,Verano,NA
2022,37,24175,NA,NA,NA,10.258,33.672,Noruega,Verano,NA
2022,38,24175,NA,NA,NA,10.019,33.848,Noruega,Verano,NA
2022,39,24175,NA,NA,NA,9.941,33.597,Noruega,Verano,NA
2022,40,24175,NA,NA,NA,9.787,33.572,Noruega,Otoño,NA
2022,41,24175,NA,NA,NA,9.997,33.513,Noruega,Otoño,NA
2022,42,24175,NA,NA,NA,9.587,33.454,Noruega,Otoño,NA
2022,43,24175,NA,NA,NA,8.697,33.414,Noruega,Otoño,NA
2022,44,24175,NA,NA,NA,8.68,33.427,Noruega,Otoño,NA
2022,45,24175,NA,NA,NA,8.001,33.385,Noruega,Otoño,NA
2022,46,24175,NA,NA,NA,7.525,33.406,Noruega,Otoño,NA
2022,47,24175,NA,NA,NA,6.7,33.562,Noruega,Otoño,NA
2022,48,24175,NA,NA,NA,6.787,33.601,Noruega,Otoño,NA
2022,49,24175,NA,NA,NA,6.346,33.637,Noruega,Otoño,NA
2022,50,24175,NA,NA,NA,5.681,33.688,Noruega,Otoño,NA
2022,51,24175,NA,NA,NA,5.636,33.734,Noruega,Otoño,NA
2022,52,24175,NA,NA,NA,5.403,33.786,Noruega,Otoño,NA
2023,1,24175,NA,NA,NA,4.962,33.812,Noruega,Invierno,NA
2023,2,24175,NA,NA,NA,4.958,33.856,Noruega,Invierno,NA
2023,3,24175,NA,NA,NA,5.19,33.815,Noruega,Invierno,NA
2023,4,24175,NA,NA,NA,5.109,33.772,Noruega,Invierno,NA
2023,5,24175,NA,NA,NA,4.685,33.743,Noruega,Invierno,NA
2023,6,24175,NA,NA,NA,5.036,33.628,Noruega,Invierno,NA
2023,7,24175,NA,NA,NA,5.128,33.663,Noruega,Invierno,NA
2023,8,24175,NA,NA,NA,4.689,33.729,Noruega,Invierno,NA
2023,9,24175,NA,NA,NA,4.608,33.771,Noruega,Invierno,NA
2023,10,24175,NA,NA,NA,4.143,33.933,Noruega,Invierno,NA
2023,11,24175,NA,NA,NA,3.763,33.99,Noruega,Invierno,NA
2023,12,24175,NA,NA,NA,3.269,33.969,Noruega,Invierno,NA
2023,13,24175,NA,NA,NA,3.094,33.958,Noruega,Invierno,NA
2023,14,24175,NA,NA,NA,3.616,33.923,Noruega,Primavera,NA
2023,15,24175,NA,NA,NA,4.105,33.866,Noruega,Primavera,NA
2023,16,24175,NA,NA,NA,4.46,33.806,Noruega,Primavera,NA
2023,17,24175,NA,NA,NA,4.507,33.793,Noruega,Primavera,NA
2023,18,24175,NA,NA,NA,4.79,33.759,Noruega,Primavera,NA
2023,19,24175,NA,NA,NA,5.648,33.751,Noruega,Primavera,NA
2023,20,24175,NA,NA,NA,6.557,33.929,Noruega,Primavera,NA
2023,21,24175,NA,NA,NA,6.808,33.967,Noruega,Primavera,NA
2023,22,24175,NA,NA,NA,6.828,33.914,Noruega,Primavera,NA
2023,23,24175,NA,NA,NA,7.311,33.893,Noruega,Primavera,NA
2023,24,24175,NA,NA,NA,8.075,33.952,Noruega,Primavera,NA
2023,25,24175,NA,NA,NA,11.197,33.305,Noruega,Primavera,NA
2023,26,24175,NA,NA,NA,11.466,33.289,Noruega,Primavera,NA
2023,27,24175,NA,NA,NA,10.741,33.965,Noruega,Verano,NA
2023,28,24175,NA,NA,NA,13.03,33.406,Noruega,Verano,NA
2023,29,24175,NA,NA,NA,13.442,33.11,Noruega,Verano,NA
2023,30,24175,NA,NA,NA,13.11,33.34,Noruega,Verano,NA
2023,31,24175,NA,NA,NA,12.727,33.596,Noruega,Verano,NA
2023,32,24175,NA,NA,NA,14.078,33.24,Noruega,Verano,NA
2023,33,24175,NA,NA,NA,13.417,33.495,Noruega,Verano,NA
2023,34,24175,NA,NA,NA,12.691,33.735,Noruega,Verano,NA
2023,35,24175,NA,NA,NA,12.952,33.619,Noruega,Verano,NA
2023,36,24175,NA,NA,NA,12.524,33.886,Noruega,Verano,NA
2023,37,24175,NA,NA,NA,11.932,34.025,Noruega,Verano,NA
2023,38,24175,NA,NA,NA,10.85,34.064,Noruega,Verano,NA
2023,39,24175,NA,NA,NA,10.496,33.896,Noruega,Verano,NA
2023,40,24175,NA,NA,NA,9.519,33.789,Noruega,Otoño,NA
2023,41,24175,NA,NA,NA,8.554,33.791,Noruega,Otoño,NA
2023,42,24175,NA,NA,NA,8.298,33.838,Noruega,Otoño,NA
2023,43,24175,NA,NA,NA,7.681,33.822,Noruega,Otoño,NA
2023,44,24175,NA,NA,NA,7.088,33.757,Noruega,Otoño,NA
2023,45,24175,NA,NA,NA,6.624,33.738,Noruega,Otoño,NA
2023,46,24175,NA,NA,NA,6.185,33.671,Noruega,Otoño,NA
2023,47,24175,NA,NA,NA,6.063,33.614,Noruega,Otoño,NA
2023,48,24175,NA,NA,NA,5.375,33.644,Noruega,Otoño,NA
2023,49,24175,NA,NA,NA,5.081,33.699,Noruega,Otoño,NA
2023,50,24175,NA,NA,NA,5.02,33.732,Noruega,Otoño,NA
2023,51,24175,NA,NA,NA,5.152,33.732,Noruega,Otoño,NA
2023,52,24175,NA,NA,NA,4.589,33.801,Noruega,Otoño,NA
2024,1,24175,NA,NA,NA,4.345,33.896,Noruega,Invierno,NA
2024,2,24175,NA,NA,NA,4.821,33.881,Noruega,Invierno,NA
2024,3,24175,NA,NA,NA,3.619,33.98,Noruega,Invierno,NA
2024,4,24175,NA,NA,NA,3.963,33.947,Noruega,Invierno,NA
2024,5,24175,NA,NA,NA,4.389,33.808,Noruega,Invierno,NA
2024,6,24175,NA,NA,NA,3.516,33.811,Noruega,Invierno,NA
2024,7,24175,NA,NA,NA,3.009,33.892,Noruega,Invierno,NA
2024,8,24175,NA,NA,NA,3.371,33.958,Noruega,Invierno,NA
2024,9,24175,NA,NA,NA,4.181,34.217,Noruega,Invierno,NA
2024,10,24175,NA,NA,NA,4.764,34.341,Noruega,Invierno,NA
2024,11,24175,NA,NA,NA,4.714,34.331,Noruega,Invierno,NA
2024,12,24175,NA,NA,NA,4.538,34.301,Noruega,Invierno,NA
2024,13,24175,NA,NA,NA,4.056,34.278,Noruega,Invierno,NA
2024,14,24175,NA,NA,NA,3.817,34.339,Noruega,Primavera,NA
2024,15,24175,NA,NA,NA,4.434,34.308,Noruega,Primavera,NA
2024,16,24175,NA,NA,NA,4.699,34.318,Noruega,Primavera,NA
2024,17,24175,NA,NA,NA,4.99,34.336,Noruega,Primavera,NA
2024,18,24175,NA,NA,NA,5.744,34.233,Noruega,Primavera,NA
2024,19,24175,NA,NA,NA,5.591,34.136,Noruega,Primavera,NA
2024,20,24175,NA,NA,NA,6.154,33.799,Noruega,Primavera,NA
2024,21,24175,NA,NA,NA,6.646,33.694,Noruega,Primavera,NA
2024,22,24175,NA,NA,NA,9.205,33.481,Noruega,Primavera,NA
2024,23,24175,NA,NA,NA,9.939,33.319,Noruega,Primavera,NA
2024,24,24175,NA,NA,NA,10.499,33.399,Noruega,Primavera,NA
2024,25,24175,NA,NA,NA,11.499,33.21,Noruega,Primavera,NA
2024,26,24175,NA,NA,NA,11.528,33.16,Noruega,Primavera,NA
2024,27,24175,NA,NA,NA,12.089,33.281,Noruega,Verano,NA
2024,28,24175,NA,NA,NA,12.023,33.071,Noruega,Verano,NA
2024,29,24175,NA,NA,NA,13.276,33.116,Noruega,Verano,NA
2024,30,24175,NA,NA,NA,15.123,32.645,Noruega,Verano,NA
2024,31,24175,NA,NA,NA,15.08,32.75,Noruega,Verano,NA
2024,32,24175,NA,NA,NA,16.507,32.611,Noruega,Verano,NA
2024,33,24175,NA,NA,NA,16.58,32.688,Noruega,Verano,NA
2024,34,24175,NA,NA,NA,15.693,33.003,Noruega,Verano,NA
2024,35,24175,NA,NA,NA,14.544,33.038,Noruega,Verano,NA
2024,36,24175,NA,NA,NA,14.127,33.05,Noruega,Verano,NA
2024,37,24175,NA,NA,NA,13.761,32.976,Noruega,Verano,NA
2024,38,24175,NA,NA,NA,12.835,32.886,Noruega,Verano,NA
2024,39,24175,NA,NA,NA,11.746,32.983,Noruega,Verano,NA
2024,40,24175,NA,NA,NA,11.111,33.077,Noruega,Otoño,NA
2024,41,24175,NA,NA,NA,10.073,33.216,Noruega,Otoño,NA
2024,42,24175,NA,NA,NA,10.183,33.09,Noruega,Otoño,NA
2024,43,24175,0.0,0.0,0.0,9.976,33.017,Noruega,Otoño,0.0
2024,44,24175,0.0,0.0,0.0,8.822,33.019,Noruega,Otoño,0.0
2024,45,24175,0.0,0.0,0.0,8.64,33.211,Noruega,Otoño,0.0
2024,46,24175,0.0,0.0,0.0,8.35,33.168,Noruega,Otoño,0.0
2024,47,24175,0.0,0.0,0.0,7.273,33.232,Noruega,Otoño,0.0
2024,48,24175,0.0,0.0,0.0,7.14,33.351,Noruega,Otoño,0.0
2024,49,24175,0.0,0.01,0.03,6.505,33.347,Noruega,Otoño,0.04
2024,50,24175,0.0,0.04,0.0,6.193,33.372,Noruega,Otoño,0.04
2024,51,24175,0.0,0.02,0.0,5.216,33.467,Noruega,Otoño,0.02
2024,52,24175,0.0,0.16,0.01,5.141,33.53,Noruega,Otoño,0.17
